OID,X,Y,New_Zealand_Elevation
12503,1639816.039,5412638.567,1193.675171
12504,1640816.039,5412638.567,1227.96936
12505,1641816.039,5412638.567,1000.382385
12506,1642816.039,5412638.567,794.055054
12507,1643816.039,5412638.567,473.442261
12508,1644816.039,5412638.567,792.543823
12509,1645816.039,5412638.567,1046.234497
12510,1646816.039,5412638.567,921.526428
12511,1647816.039,5412638.567,770.200134
12512,1648816.039,5412638.567,739.569031
12513,1649816.039,5412638.567,685.767883
12579,1586816.039,5413638.567,180.497696
12580,1587816.039,5413638.567,315.997833
12581,1588816.039,5413638.567,448.488159
12582,1589816.039,5413638.567,362.155792
12583,1590816.039,5413638.567,396.128296
12584,1591816.039,5413638.567,389.504242
12585,1592816.039,5413638.567,342.003418
12586,1593816.039,5413638.567,232.961227
12587,1594816.039,5413638.567,327.331085
12588,1595816.039,5413638.567,325.18045
12589,1596816.039,5413638.567,279.986115
12590,1597816.039,5413638.567,194.828873
12591,1598816.039,5413638.567,111.262726
12592,1599816.039,5413638.567,131.148819
12593,1600816.039,5413638.567,154.623856
12594,1601816.039,5413638.567,100.506508
12595,1602816.039,5413638.567,155.180389
12596,1603816.039,5413638.567,148.31337
12597,1604816.039,5413638.567,125.160736
12598,1605816.039,5413638.567,122.827141
12599,1606816.039,5413638.567,265.112762
12600,1607816.039,5413638.567,206.781464
12601,1608816.039,5413638.567,213.756592
12602,1609816.039,5413638.567,106.992065
12603,1610816.039,5413638.567,251.468338
12604,1611816.039,5413638.567,441.502014
12605,1612816.039,5413638.567,131.659866
12606,1613816.039,5413638.567,236.32135
12607,1614816.039,5413638.567,320.874023
12608,1615816.039,5413638.567,347.894867
12609,1616816.039,5413638.567,507.725037
12610,1617816.039,5413638.567,400.245941
12611,1618816.039,5413638.567,593.398438
12612,1619816.039,5413638.567,627.738831
12613,1620816.039,5413638.567,457.44632
12614,1621816.039,5413638.567,720.92926
12615,1622816.039,5413638.567,878.306519
12616,1623816.039,5413638.567,1064.933228
12617,1624816.039,5413638.567,1025.820679
12618,1625816.039,5413638.567,683.654358
12619,1626816.039,5413638.567,552.982971
12620,1627816.039,5413638.567,363.716888
12621,1628816.039,5413638.567,628.479126
12622,1629816.039,5413638.567,359.720154
12623,1630816.039,5413638.567,401.194397
12624,1631816.039,5413638.567,584.128479
12625,1632816.039,5413638.567,878.169556
12626,1633816.039,5413638.567,1320.951172
12627,1634816.039,5413638.567,1041.736694
12628,1635816.039,5413638.567,758.90741
12629,1636816.039,5413638.567,438.358276
12630,1637816.039,5413638.567,590.196472
12631,1638816.039,5413638.567,799.208618
12632,1639816.039,5413638.567,1048.737061
12633,1640816.039,5413638.567,757.895142
12634,1641816.039,5413638.567,657.682007
12635,1642816.039,5413638.567,705.491882
12636,1643816.039,5413638.567,448.892761
12637,1644816.039,5413638.567,441.824371
12638,1645816.039,5413638.567,483.185822
12639,1646816.039,5413638.567,753.630066
12640,1647816.039,5413638.567,538.119934
12641,1648816.039,5413638.567,408.244659
12642,1649816.039,5413638.567,645.301453
12708,1586816.039,5414638.567,172.228317
12709,1587816.039,5414638.567,304.053284
12710,1588816.039,5414638.567,412.701874
12711,1589816.039,5414638.567,335.873169
12712,1590816.039,5414638.567,465.904816
12713,1591816.039,5414638.567,376.463989
12714,1592816.039,5414638.567,287.445679
12715,1593816.039,5414638.567,324.21283
12716,1594816.039,5414638.567,356.377472
12717,1595816.039,5414638.567,290.091217
12718,1596816.039,5414638.567,208.47113
12719,1597816.039,5414638.567,181.054871
12720,1598816.039,5414638.567,126.365204
12721,1599816.039,5414638.567,100.045593
12722,1600816.039,5414638.567,95.256378
12723,1601816.039,5414638.567,124.214668
12724,1602816.039,5414638.567,123.010765
12725,1603816.039,5414638.567,134.822144
12726,1604816.039,5414638.567,124.091309
12727,1605816.039,5414638.567,125.175095
12728,1606816.039,5414638.567,135.455902
12729,1607816.039,5414638.567,241.485016
12730,1608816.039,5414638.567,139.196671
12731,1609816.039,5414638.567,130.947327
12732,1610816.039,5414638.567,211.551575
12733,1611816.039,5414638.567,391.197906
12734,1612816.039,5414638.567,177.235855
12735,1613816.039,5414638.567,236.01619
12736,1614816.039,5414638.567,226.107758
12737,1615816.039,5414638.567,379.224976
12738,1616816.039,5414638.567,471.84671
12739,1617816.039,5414638.567,262.940399
12740,1618816.039,5414638.567,373.992584
12741,1619816.039,5414638.567,471.332458
12742,1620816.039,5414638.567,398.236664
12743,1621816.039,5414638.567,607.135681
12744,1622816.039,5414638.567,653.505859
12745,1623816.039,5414638.567,765.704834
12746,1624816.039,5414638.567,930.806152
12747,1625816.039,5414638.567,837.678101
12748,1626816.039,5414638.567,657.797546
12749,1627816.039,5414638.567,462.661224
12750,1628816.039,5414638.567,328.278015
12751,1629816.039,5414638.567,289.108185
12752,1630816.039,5414638.567,402.175079
12753,1631816.039,5414638.567,564.53125
12754,1632816.039,5414638.567,894.94519
12755,1633816.039,5414638.567,923.846497
12756,1634816.039,5414638.567,817.20697
12757,1635816.039,5414638.567,487.481812
12758,1636816.039,5414638.567,373.998413
12759,1637816.039,5414638.567,733.233398
12760,1638816.039,5414638.567,992.541992
12761,1639816.039,5414638.567,820.190552
12762,1640816.039,5414638.567,737.860962
12763,1641816.039,5414638.567,544.223328
12764,1642816.039,5414638.567,494.376404
12765,1643816.039,5414638.567,459.811035
12766,1644816.039,5414638.567,398.25589
12767,1645816.039,5414638.567,376.115448
12768,1646816.039,5414638.567,394.400238
12769,1647816.039,5414638.567,285.363831
12770,1648816.039,5414638.567,417.104187
12771,1649816.039,5414638.567,818.297302
12837,1586816.039,5415638.567,173.674225
12838,1587816.039,5415638.567,348.486206
12839,1588816.039,5415638.567,295.118988
12840,1589816.039,5415638.567,362.612518
12841,1590816.039,5415638.567,406.062164
12842,1591816.039,5415638.567,408.932495
12843,1592816.039,5415638.567,344.968079
12844,1593816.039,5415638.567,386.238953
12845,1594816.039,5415638.567,326.627411
12846,1595816.039,5415638.567,217.783432
12847,1596816.039,5415638.567,248.177017
12848,1597816.039,5415638.567,253.889145
12849,1598816.039,5415638.567,206.06752
12850,1599816.039,5415638.567,133.78476
12851,1600816.039,5415638.567,89.083977
12852,1601816.039,5415638.567,82.496689
12853,1602816.039,5415638.567,76.623947
12854,1603816.039,5415638.567,103.411949
12855,1604816.039,5415638.567,114.770966
12856,1605816.039,5415638.567,109.554016
12857,1606816.039,5415638.567,91.643242
12858,1607816.039,5415638.567,116.530975
12859,1608816.039,5415638.567,210.848602
12860,1609816.039,5415638.567,122.281715
12861,1610816.039,5415638.567,121.75605
12862,1611816.039,5415638.567,148.009155
12863,1612816.039,5415638.567,226.252991
12864,1613816.039,5415638.567,179.330612
12865,1614816.039,5415638.567,420.703888
12866,1615816.039,5415638.567,348.516724
12867,1616816.039,5415638.567,313.832153
12868,1617816.039,5415638.567,235.392776
12869,1618816.039,5415638.567,414.414368
12870,1619816.039,5415638.567,433.654999
12871,1620816.039,5415638.567,273.218842
12872,1621816.039,5415638.567,383.691925
12873,1622816.039,5415638.567,500.741364
12874,1623816.039,5415638.567,650.513733
12875,1624816.039,5415638.567,568.169373
12876,1625816.039,5415638.567,459.035645
12877,1626816.039,5415638.567,460.027832
12878,1627816.039,5415638.567,381.306244
12879,1628816.039,5415638.567,374.530426
12880,1629816.039,5415638.567,267.742859
12881,1630816.039,5415638.567,478.623505
12882,1631816.039,5415638.567,530.480103
12883,1632816.039,5415638.567,746.676208
12884,1633816.039,5415638.567,774.419067
12885,1634816.039,5415638.567,438.837463
12886,1635816.039,5415638.567,331.004883
12887,1636816.039,5415638.567,580.34729
12888,1637816.039,5415638.567,997.133667
12889,1638816.039,5415638.567,640.165649
12890,1639816.039,5415638.567,546.903381
12891,1640816.039,5415638.567,812.869995
12892,1641816.039,5415638.567,807.240417
12893,1642816.039,5415638.567,784.014465
12894,1643816.039,5415638.567,882.627686
12895,1644816.039,5415638.567,749.930664
12896,1645816.039,5415638.567,610.463623
12897,1646816.039,5415638.567,412.510529
12898,1647816.039,5415638.567,356.059204
12899,1648816.039,5415638.567,377.027466
12900,1649816.039,5415638.567,651.322754
12966,1586816.039,5416638.567,252.044205
12967,1587816.039,5416638.567,411.766296
12968,1588816.039,5416638.567,275.711884
12969,1589816.039,5416638.567,420.415619
12970,1590816.039,5416638.567,449.454803
12971,1591816.039,5416638.567,411.235901
12972,1592816.039,5416638.567,382.008179
12973,1593816.039,5416638.567,339.338593
12974,1594816.039,5416638.567,268.550476
12975,1595816.039,5416638.567,323.895081
12976,1596816.039,5416638.567,296.087463
12977,1597816.039,5416638.567,239.311478
12978,1598816.039,5416638.567,175.413452
12979,1599816.039,5416638.567,203.504272
12980,1600816.039,5416638.567,154.565323
12981,1601816.039,5416638.567,100.277863
12982,1602816.039,5416638.567,65.156845
12983,1603816.039,5416638.567,59.471146
12984,1604816.039,5416638.567,53.710369
12985,1605816.039,5416638.567,61.113422
12986,1606816.039,5416638.567,76.411942
12987,1607816.039,5416638.567,76.861481
12988,1608816.039,5416638.567,116.673935
12989,1609816.039,5416638.567,225.447556
12990,1610816.039,5416638.567,80.340179
12991,1611816.039,5416638.567,229.176666
12992,1612816.039,5416638.567,112.886757
12993,1613816.039,5416638.567,236.907684
12994,1614816.039,5416638.567,315.006744
12995,1615816.039,5416638.567,265.336517
12996,1616816.039,5416638.567,179.95697
12997,1617816.039,5416638.567,257.429108
12998,1618816.039,5416638.567,357.156952
12999,1619816.039,5416638.567,244.41629
13000,1620816.039,5416638.567,353.42511
13001,1621816.039,5416638.567,494.270294
13002,1622816.039,5416638.567,595.268372
13003,1623816.039,5416638.567,759.844543
13004,1624816.039,5416638.567,695.842834
13005,1625816.039,5416638.567,661.940247
13006,1626816.039,5416638.567,640.286499
13007,1627816.039,5416638.567,521.253662
13008,1628816.039,5416638.567,557.828613
13009,1629816.039,5416638.567,530.970825
13010,1630816.039,5416638.567,287.616547
13011,1631816.039,5416638.567,320.578827
13012,1632816.039,5416638.567,565.576294
13013,1633816.039,5416638.567,719.149841
13014,1634816.039,5416638.567,382.320892
13015,1635816.039,5416638.567,404.565674
13016,1636816.039,5416638.567,672.50177
13017,1637816.039,5416638.567,785.980591
13018,1638816.039,5416638.567,395.752319
13019,1639816.039,5416638.567,343.641113
13020,1640816.039,5416638.567,509.224091
13021,1641816.039,5416638.567,930.354553
13022,1642816.039,5416638.567,974.946655
13023,1643816.039,5416638.567,828.419189
13024,1644816.039,5416638.567,482.937988
13025,1645816.039,5416638.567,443.044525
13026,1646816.039,5416638.567,310.966827
13027,1647816.039,5416638.567,343.744324
13028,1648816.039,5416638.567,200.744736
13029,1649816.039,5416638.567,364.323456
13095,1586816.039,5417638.567,419.566162
13096,1587816.039,5417638.567,327.769043
13097,1588816.039,5417638.567,303.082245
13098,1589816.039,5417638.567,439.17395
13099,1590816.039,5417638.567,415.16507
13100,1591816.039,5417638.567,460.120453
13101,1592816.039,5417638.567,407.471985
13102,1593816.039,5417638.567,351.759552
13103,1594816.039,5417638.567,342.070923
13104,1595816.039,5417638.567,363.314392
13105,1596816.039,5417638.567,315.772339
13106,1597816.039,5417638.567,273.437256
13107,1598816.039,5417638.567,229.285355
13108,1599816.039,5417638.567,224.791397
13109,1600816.039,5417638.567,218.21196
13110,1601816.039,5417638.567,136.091583
13111,1602816.039,5417638.567,109.214241
13112,1603816.039,5417638.567,129.628876
13113,1604816.039,5417638.567,55.128716
13114,1605816.039,5417638.567,46.298828
13115,1606816.039,5417638.567,54.385307
13116,1607816.039,5417638.567,89.257263
13117,1608816.039,5417638.567,76.996887
13118,1609816.039,5417638.567,46.218529
13119,1610816.039,5417638.567,50.893227
13120,1611816.039,5417638.567,187.049362
13121,1612816.039,5417638.567,108.250511
13122,1613816.039,5417638.567,235.987717
13123,1614816.039,5417638.567,149.84697
13124,1615816.039,5417638.567,180.345459
13125,1616816.039,5417638.567,129.684723
13126,1617816.039,5417638.567,160.702286
13127,1618816.039,5417638.567,251.663895
13128,1619816.039,5417638.567,251.329651
13129,1620816.039,5417638.567,326.677063
13130,1621816.039,5417638.567,399.353516
13131,1622816.039,5417638.567,489.271393
13132,1623816.039,5417638.567,650.28186
13133,1624816.039,5417638.567,852.499756
13134,1625816.039,5417638.567,903.870728
13135,1626816.039,5417638.567,810.340759
13136,1627816.039,5417638.567,825.048645
13137,1628816.039,5417638.567,763.208984
13138,1629816.039,5417638.567,567.989136
13139,1630816.039,5417638.567,379.517151
13140,1631816.039,5417638.567,206.689484
13141,1632816.039,5417638.567,443.10321
13142,1633816.039,5417638.567,521.060974
13143,1634816.039,5417638.567,283.936707
13144,1635816.039,5417638.567,537.344788
13145,1636816.039,5417638.567,543.600647
13146,1637816.039,5417638.567,519.541199
13147,1638816.039,5417638.567,280.315735
13148,1639816.039,5417638.567,421.682922
13149,1640816.039,5417638.567,739.960938
13150,1641816.039,5417638.567,786.836121
13151,1642816.039,5417638.567,1073.915894
13152,1643816.039,5417638.567,946.614014
13153,1644816.039,5417638.567,741.981445
13154,1645816.039,5417638.567,602.200867
13155,1646816.039,5417638.567,474.61792
13156,1647816.039,5417638.567,627.205872
13157,1648816.039,5417638.567,424.636078
13158,1649816.039,5417638.567,171.483994
13224,1586816.039,5418638.567,383.51062
13225,1587816.039,5418638.567,254.710876
13226,1588816.039,5418638.567,351.975311
13227,1589816.039,5418638.567,356.129822
13228,1590816.039,5418638.567,446.616852
13229,1591816.039,5418638.567,455.93103
13230,1592816.039,5418638.567,442.362335
13231,1593816.039,5418638.567,438.058807
13232,1594816.039,5418638.567,410.846008
13233,1595816.039,5418638.567,322.691956
13234,1596816.039,5418638.567,307.317047
13235,1597816.039,5418638.567,304.532471
13236,1598816.039,5418638.567,267.217682
13237,1599816.039,5418638.567,238.290176
13238,1600816.039,5418638.567,183.583954
13239,1601816.039,5418638.567,121.671593
13240,1602816.039,5418638.567,126.309021
13241,1603816.039,5418638.567,168.563629
13242,1604816.039,5418638.567,104.458977
13243,1605816.039,5418638.567,44.947147
13244,1606816.039,5418638.567,38.014519
13245,1607816.039,5418638.567,39.451832
13246,1608816.039,5418638.567,48.436222
13247,1609816.039,5418638.567,31.337908
13248,1610816.039,5418638.567,33.786453
13249,1611816.039,5418638.567,92.766808
13250,1612816.039,5418638.567,125.4254
13251,1613816.039,5418638.567,160.137085
13252,1614816.039,5418638.567,144.021439
13253,1615816.039,5418638.567,237.892242
13254,1616816.039,5418638.567,318.609436
13255,1617816.039,5418638.567,143.696411
13256,1618816.039,5418638.567,257.714325
13257,1619816.039,5418638.567,371.530731
13258,1620816.039,5418638.567,536.481384
13259,1621816.039,5418638.567,623.508789
13260,1622816.039,5418638.567,677.611633
13261,1623816.039,5418638.567,0
13262,1624816.039,5418638.567,0
13263,1625816.039,5418638.567,0
13264,1626816.039,5418638.567,0
13265,1627816.039,5418638.567,0
13266,1628816.039,5418638.567,825.4953
13267,1629816.039,5418638.567,609.269104
13268,1630816.039,5418638.567,417.904175
13269,1631816.039,5418638.567,297.693451
13270,1632816.039,5418638.567,182.15892
13271,1633816.039,5418638.567,281.192474
13272,1634816.039,5418638.567,210.903641
13273,1635816.039,5418638.567,325.142944
13274,1636816.039,5418638.567,248.423141
13275,1637816.039,5418638.567,296.577789
13276,1638816.039,5418638.567,210.67804
13277,1639816.039,5418638.567,368.376404
13278,1640816.039,5418638.567,504.739197
13279,1641816.039,5418638.567,427.080231
13280,1642816.039,5418638.567,694.545715
13281,1643816.039,5418638.567,565.62561
13282,1644816.039,5418638.567,607.2323
13283,1645816.039,5418638.567,548.943481
13284,1646816.039,5418638.567,625.574768
13285,1647816.039,5418638.567,562.509644
13286,1648816.039,5418638.567,549.018372
13287,1649816.039,5418638.567,214.552109
13353,1586816.039,5419638.567,319.702301
13354,1587816.039,5419638.567,233.995712
13355,1588816.039,5419638.567,349.098389
13356,1589816.039,5419638.567,365.726074
13357,1590816.039,5419638.567,357.281433
13358,1591816.039,5419638.567,394.816803
13359,1592816.039,5419638.567,423.680115
13360,1593816.039,5419638.567,385.040771
13361,1594816.039,5419638.567,384.02005
13362,1595816.039,5419638.567,309.841339
13363,1596816.039,5419638.567,277.482971
13364,1597816.039,5419638.567,220.264465
13365,1598816.039,5419638.567,191.64447
13366,1599816.039,5419638.567,157.330627
13367,1600816.039,5419638.567,148.850693
13368,1601816.039,5419638.567,110.444778
13369,1602816.039,5419638.567,195.054794
13370,1603816.039,5419638.567,150.491791
13371,1604816.039,5419638.567,89.576744
13372,1605816.039,5419638.567,62.72123
13373,1606816.039,5419638.567,36.16082
13374,1607816.039,5419638.567,30.627857
13375,1608816.039,5419638.567,28.895073
13376,1609816.039,5419638.567,27.409208
13377,1610816.039,5419638.567,31.545622
13378,1611816.039,5419638.567,36.272041
13379,1612816.039,5419638.567,68.447815
13380,1613816.039,5419638.567,227.761429
13381,1614816.039,5419638.567,244.434479
13382,1615816.039,5419638.567,249.558945
13383,1616816.039,5419638.567,436.558197
13384,1617816.039,5419638.567,300.124542
13385,1618816.039,5419638.567,224.857498
13386,1619816.039,5419638.567,253.640366
13387,1620816.039,5419638.567,433.018585
13388,1621816.039,5419638.567,0
13389,1622816.039,5419638.567,0
13390,1623816.039,5419638.567,0
13391,1624816.039,5419638.567,0
13392,1625816.039,5419638.567,0
13393,1626816.039,5419638.567,0
13394,1627816.039,5419638.567,0
13395,1628816.039,5419638.567,841.349121
13396,1629816.039,5419638.567,706.509827
13397,1630816.039,5419638.567,526.315002
13398,1631816.039,5419638.567,320.342651
13399,1632816.039,5419638.567,292.761871
13400,1633816.039,5419638.567,206.887619
13401,1634816.039,5419638.567,214.641769
13402,1635816.039,5419638.567,209.216248
13403,1636816.039,5419638.567,161.757248
13404,1637816.039,5419638.567,229.711685
13405,1638816.039,5419638.567,343.891052
13406,1639816.039,5419638.567,384.162476
13407,1640816.039,5419638.567,348.157318
13408,1641816.039,5419638.567,404.717743
13409,1642816.039,5419638.567,700.098328
13410,1643816.039,5419638.567,535.140808
13411,1644816.039,5419638.567,405.58609
13412,1645816.039,5419638.567,300.215881
13413,1646816.039,5419638.567,273.431671
13414,1647816.039,5419638.567,291.940643
13415,1648816.039,5419638.567,202.316772
13416,1649816.039,5419638.567,122.766708
13482,1586816.039,5420638.567,243.520065
13483,1587816.039,5420638.567,304.915283
13484,1588816.039,5420638.567,271.890167
13485,1589816.039,5420638.567,370.907806
13486,1590816.039,5420638.567,287.214783
13487,1591816.039,5420638.567,342.386047
13488,1592816.039,5420638.567,412.494598
13489,1593816.039,5420638.567,337.258423
13490,1594816.039,5420638.567,348.117859
13491,1595816.039,5420638.567,368.563385
13492,1596816.039,5420638.567,356.363068
13493,1597816.039,5420638.567,279.944763
13494,1598816.039,5420638.567,232.73819
13495,1599816.039,5420638.567,223.815399
13496,1600816.039,5420638.567,173.396362
13497,1601816.039,5420638.567,167.601517
13498,1602816.039,5420638.567,189.664169
13499,1603816.039,5420638.567,154.819336
13500,1604816.039,5420638.567,141.091354
13501,1605816.039,5420638.567,91.89637
13502,1606816.039,5420638.567,57.414555
13503,1607816.039,5420638.567,27.996023
13504,1608816.039,5420638.567,24.439104
13505,1609816.039,5420638.567,23.666876
13506,1610816.039,5420638.567,31.080507
13507,1611816.039,5420638.567,31.003231
13508,1612816.039,5420638.567,32.50087
13509,1613816.039,5420638.567,72.456795
13510,1614816.039,5420638.567,182.94046
13511,1615816.039,5420638.567,345.225739
13512,1616816.039,5420638.567,434.830475
13513,1617816.039,5420638.567,435.128387
13514,1618816.039,5420638.567,289.151672
13515,1619816.039,5420638.567,0
13516,1620816.039,5420638.567,242.530273
13517,1621816.039,5420638.567,0
13518,1622816.039,5420638.567,0
13519,1623816.039,5420638.567,0
13520,1624816.039,5420638.567,0
13521,1625816.039,5420638.567,0
13522,1626816.039,5420638.567,0
13523,1627816.039,5420638.567,0
13524,1628816.039,5420638.567,0
13525,1629816.039,5420638.567,787.809998
13526,1630816.039,5420638.567,628.14447
13527,1631816.039,5420638.567,486.820862
13528,1632816.039,5420638.567,428.82312
13529,1633816.039,5420638.567,510.699371
13530,1634816.039,5420638.567,388.887848
13531,1635816.039,5420638.567,325.592407
13532,1636816.039,5420638.567,295.296295
13533,1637816.039,5420638.567,269.56189
13534,1638816.039,5420638.567,291.493774
13535,1639816.039,5420638.567,256.644958
13536,1640816.039,5420638.567,304.664459
13537,1641816.039,5420638.567,603.732788
13538,1642816.039,5420638.567,324.771454
13539,1643816.039,5420638.567,692.134766
13540,1644816.039,5420638.567,628.799255
13541,1645816.039,5420638.567,454.228455
13542,1646816.039,5420638.567,428.567078
13543,1647816.039,5420638.567,239.919922
13544,1648816.039,5420638.567,199.177887
13545,1649816.039,5420638.567,259.406738
13611,1586816.039,5421638.567,168.537445
13612,1587816.039,5421638.567,242.919937
13613,1588816.039,5421638.567,225.175659
13614,1589816.039,5421638.567,247.314209
13615,1590816.039,5421638.567,388.726013
13616,1591816.039,5421638.567,436.995392
13617,1592816.039,5421638.567,419.014771
13618,1593816.039,5421638.567,333.59848
13619,1594816.039,5421638.567,313.223145
13620,1595816.039,5421638.567,325.756744
13621,1596816.039,5421638.567,324.649933
13622,1597816.039,5421638.567,278.581818
13623,1598816.039,5421638.567,299.554535
13624,1599816.039,5421638.567,225.043198
13625,1600816.039,5421638.567,213.242813
13626,1601816.039,5421638.567,173.973267
13627,1602816.039,5421638.567,227.60228
13628,1603816.039,5421638.567,181.403702
13629,1604816.039,5421638.567,148.234451
13630,1605816.039,5421638.567,144.318024
13631,1606816.039,5421638.567,89.983788
13632,1607816.039,5421638.567,27.255997
13633,1608816.039,5421638.567,21.367895
13634,1609816.039,5421638.567,20.461948
13635,1610816.039,5421638.567,26.188036
13636,1611816.039,5421638.567,25.534243
13637,1612816.039,5421638.567,23.644196
13638,1613816.039,5421638.567,31.435444
13639,1614816.039,5421638.567,58.042347
13640,1615816.039,5421638.567,165.508926
13641,1616816.039,5421638.567,198.307327
13642,1617816.039,5421638.567,251.414734
13643,1618816.039,5421638.567,0
13644,1619816.039,5421638.567,0
13645,1620816.039,5421638.567,0
13646,1621816.039,5421638.567,0
13647,1622816.039,5421638.567,0
13648,1623816.039,5421638.567,0
13649,1624816.039,5421638.567,0
13650,1625816.039,5421638.567,0
13651,1626816.039,5421638.567,0
13652,1627816.039,5421638.567,0
13653,1628816.039,5421638.567,0
13654,1629816.039,5421638.567,0
13655,1630816.039,5421638.567,801.110291
13656,1631816.039,5421638.567,624.284302
13657,1632816.039,5421638.567,600.077332
13658,1633816.039,5421638.567,682.779602
13659,1634816.039,5421638.567,625.576172
13660,1635816.039,5421638.567,309.921936
13661,1636816.039,5421638.567,398.50174
13662,1637816.039,5421638.567,255.321014
13663,1638816.039,5421638.567,139.432129
13664,1639816.039,5421638.567,341.85437
13665,1640816.039,5421638.567,509.211487
13666,1641816.039,5421638.567,571.028076
13667,1642816.039,5421638.567,229.566101
13668,1643816.039,5421638.567,397.871857
13669,1644816.039,5421638.567,701.87738
13670,1645816.039,5421638.567,864.944519
13671,1646816.039,5421638.567,551.812195
13672,1647816.039,5421638.567,274.15451
13673,1648816.039,5421638.567,433.12558
13674,1649816.039,5421638.567,362.252472
13740,1586816.039,5422638.567,169.982803
13741,1587816.039,5422638.567,270.240417
13742,1588816.039,5422638.567,325.431366
13743,1589816.039,5422638.567,295.742767
13744,1590816.039,5422638.567,373.030548
13745,1591816.039,5422638.567,403.854736
13746,1592816.039,5422638.567,343.146576
13747,1593816.039,5422638.567,372.930878
13748,1594816.039,5422638.567,264.749451
13749,1595816.039,5422638.567,309.670227
13750,1596816.039,5422638.567,304.599792
13751,1597816.039,5422638.567,329.617828
13752,1598816.039,5422638.567,321.715881
13753,1599816.039,5422638.567,280.189667
13754,1600816.039,5422638.567,196.334579
13755,1601816.039,5422638.567,197.970795
13756,1602816.039,5422638.567,239.144928
13757,1603816.039,5422638.567,184.634827
13758,1604816.039,5422638.567,120.036316
13759,1605816.039,5422638.567,88.328033
13760,1606816.039,5422638.567,49.3288
13761,1607816.039,5422638.567,21.874197
13762,1608816.039,5422638.567,18.102133
13763,1609816.039,5422638.567,16.465359
13764,1610816.039,5422638.567,20.7887
13765,1611816.039,5422638.567,20.300837
13766,1612816.039,5422638.567,18.815632
13767,1613816.039,5422638.567,17.214792
13768,1614816.039,5422638.567,25.469086
13769,1615816.039,5422638.567,37.543545
13770,1616816.039,5422638.567,50.965691
13771,1617816.039,5422638.567,101.038147
13772,1618816.039,5422638.567,0
13773,1619816.039,5422638.567,0
13774,1620816.039,5422638.567,0
13775,1621816.039,5422638.567,0
13776,1622816.039,5422638.567,0
13777,1623816.039,5422638.567,0
13778,1624816.039,5422638.567,0
13779,1625816.039,5422638.567,0
13780,1626816.039,5422638.567,0
13781,1627816.039,5422638.567,0
13782,1628816.039,5422638.567,0
13783,1629816.039,5422638.567,0
13784,1630816.039,5422638.567,973.052002
13785,1631816.039,5422638.567,859.753601
13786,1632816.039,5422638.567,767.909546
13787,1633816.039,5422638.567,769.498779
13788,1634816.039,5422638.567,494.995209
13789,1635816.039,5422638.567,578.091614
13790,1636816.039,5422638.567,637.154297
13791,1637816.039,5422638.567,284.272919
13792,1638816.039,5422638.567,158.064835
13793,1639816.039,5422638.567,374.249329
13794,1640816.039,5422638.567,408.194275
13795,1641816.039,5422638.567,236.303986
13796,1642816.039,5422638.567,252.244461
13797,1643816.039,5422638.567,334.208435
13798,1644816.039,5422638.567,455.711426
13799,1645816.039,5422638.567,519.876404
13800,1646816.039,5422638.567,738.624329
13801,1647816.039,5422638.567,618.325989
13802,1648816.039,5422638.567,579.550415
13803,1649816.039,5422638.567,287.030243
13869,1586816.039,5423638.567,215.766479
13870,1587816.039,5423638.567,242.539169
13871,1588816.039,5423638.567,366.002533
13872,1589816.039,5423638.567,406.072266
13873,1590816.039,5423638.567,390.223206
13874,1591816.039,5423638.567,362.286865
13875,1592816.039,5423638.567,301.792847
13876,1593816.039,5423638.567,343.527191
13877,1594816.039,5423638.567,235.341766
13878,1595816.039,5423638.567,231.515015
13879,1596816.039,5423638.567,250.102402
13880,1597816.039,5423638.567,300.465759
13881,1598816.039,5423638.567,320.617706
13882,1599816.039,5423638.567,242.278687
13883,1600816.039,5423638.567,256.8013
13884,1601816.039,5423638.567,241.694153
13885,1602816.039,5423638.567,202.414932
13886,1603816.039,5423638.567,143.277512
13887,1604816.039,5423638.567,124.265617
13888,1605816.039,5423638.567,77.621994
13889,1606816.039,5423638.567,76.531601
13890,1607816.039,5423638.567,45.942059
13891,1608816.039,5423638.567,15.170431
13892,1609816.039,5423638.567,12.821148
13893,1610816.039,5423638.567,13.887813
13894,1611816.039,5423638.567,15.007798
13895,1612816.039,5423638.567,13.439866
13896,1613816.039,5423638.567,12.227639
13897,1614816.039,5423638.567,10.231877
13898,1615816.039,5423638.567,12.464377
13899,1616816.039,5423638.567,15.998419
13900,1617816.039,5423638.567,0
13901,1618816.039,5423638.567,0
13902,1619816.039,5423638.567,0
13903,1620816.039,5423638.567,0
13904,1621816.039,5423638.567,0
13905,1622816.039,5423638.567,0
13906,1623816.039,5423638.567,0
13907,1624816.039,5423638.567,0
13908,1625816.039,5423638.567,0
13909,1626816.039,5423638.567,0
13910,1627816.039,5423638.567,0
13911,1628816.039,5423638.567,0
13912,1629816.039,5423638.567,0
13913,1630816.039,5423638.567,0
13914,1631816.039,5423638.567,0
13915,1632816.039,5423638.567,967.270264
13916,1633816.039,5423638.567,813.913025
13917,1634816.039,5423638.567,657.588135
13918,1635816.039,5423638.567,789.15033
13919,1636816.039,5423638.567,436.819733
13920,1637816.039,5423638.567,280.894653
13921,1638816.039,5423638.567,131.518875
13922,1639816.039,5423638.567,383.506866
13923,1640816.039,5423638.567,352.103577
13924,1641816.039,5423638.567,148.916336
